Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,2023,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,1461.39602854664
Sri Lanka,LKA,2022,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,1461.39602854664
Sri Lanka,LKA,2021,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,1461.39602854664
Sri Lanka,LKA,2020,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2838.09871756017
Sri Lanka,LKA,2019,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,1803.5529686261
Sri Lanka,LKA,2018,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,1312.52534226765
Sri Lanka,LKA,2017,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,1119.42061101067
Sri Lanka,LKA,2016,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,1597.65439742528
Sri Lanka,LKA,2015,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,1502.44983149999
Sri Lanka,LKA,2014,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,1968.04516940845
Sri Lanka,LKA,2013,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,1381.41661454872
Sri Lanka,LKA,2012,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2676.12
Sri Lanka,LKA,2011,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,3345.09
Sri Lanka,LKA,2010,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2748.57
Sri Lanka,LKA,2009,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2970.09883888302
Sri Lanka,LKA,2008,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,4221.35199187451
Sri Lanka,LKA,2007,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2836.46283916634
Sri Lanka,LKA,2006,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2571.07674203581
Sri Lanka,LKA,2005,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2543.2077522188
Sri Lanka,LKA,2004,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2406.45612073784
Sri Lanka,LKA,2003,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2339.65222348917
Sri Lanka,LKA,2002,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2703.37600758653
Sri Lanka,LKA,2001,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2437.02446330504
Sri Lanka,LKA,2000,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2513.89454397394
Sri Lanka,LKA,1999,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,3058.08545797923
Sri Lanka,LKA,1998,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2273.09456426271
Sri Lanka,LKA,1997,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2515.22053506869
Sri Lanka,LKA,1996,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2222.84210526316
Sri Lanka,LKA,1995,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2291.40346975089
Sri Lanka,LKA,1994,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2891.558096251
Sri Lanka,LKA,1993,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2505.98809523809
Sri Lanka,LKA,1992,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2550.43743924455
Sri Lanka,LKA,1991,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,3214.11209867586
Sri Lanka,LKA,1990,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,1877.18547767906
Sri Lanka,LKA,1989,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,3077.55549065421
Sri Lanka,LKA,1988,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,3186.15384615385
Sri Lanka,LKA,1987,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2524.26270136307
Sri Lanka,LKA,1986,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,3129.17544143852
Sri Lanka,LKA,1985,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,1935.15904572565
Sri Lanka,LKA,1984,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,277.809794076985
Sri Lanka,LKA,1983,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,268.564748835049
Sri Lanka,LKA,1982,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,153.564486368615
Sri Lanka,LKA,1981,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,341.369647282244
Sri Lanka,LKA,1980,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,1549.73743435859
Sri Lanka,LKA,1979,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,5428.34821428571
Sri Lanka,LKA,2023,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,153.93804664723
Sri Lanka,LKA,2022,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,153.93804664723
Sri Lanka,LKA,2021,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,153.93804664723
Sri Lanka,LKA,2020,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,298.954810495627
Sri Lanka,LKA,2019,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,190.038764256626
Sri Lanka,LKA,2018,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,138.296879556722
Sri Lanka,LKA,2017,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,117.393576730798
Sri Lanka,LKA,2016,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,126.263358778626
Sri Lanka,LKA,2015,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,190.095384615385
Sri Lanka,LKA,2014,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,261.314615384615
Sri Lanka,LKA,2013,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,173.985384615385
Sri Lanka,LKA,2012,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,205.855384615385
Sri Lanka,LKA,2011,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,257.314615384615
Sri Lanka,LKA,2010,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,229.0475
Sri Lanka,LKA,2009,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,257.928333333333
Sri Lanka,LKA,2008,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,311.711666666667
Sri Lanka,LKA,2007,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,288.525
Sri Lanka,LKA,2006,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,291.315238095238
Sri Lanka,LKA,2005,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,255.291818181818
Sri Lanka,LKA,2004,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,287.01
Sri Lanka,LKA,2003,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,259.184210526316
Sri Lanka,LKA,2002,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,309.725119513255
Sri Lanka,LKA,2001,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,270.975907627401
Sri Lanka,LKA,2000,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,274.283651710351
Sri Lanka,LKA,1999,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,292.515524443943
Sri Lanka,LKA,1998,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,264.626221313338
Sri Lanka,LKA,1997,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,237.308698123934
Sri Lanka,LKA,1996,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,239.693530079455
Sri Lanka,LKA,1995,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,232.161126760563
Sri Lanka,LKA,1994,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,245.544140889591
Sri Lanka,LKA,1993,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,240.519881170018
Sri Lanka,LKA,1992,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,205.755097468071
Sri Lanka,LKA,1991,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,198.714814399462
Sri Lanka,LKA,1990,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,192.4468683234
Sri Lanka,LKA,1989,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,239.245090248609
Sri Lanka,LKA,1988,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,235.662266727355
Sri Lanka,LKA,1987,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,232.437243267914
Sri Lanka,LKA,1986,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,223.05311778291
Sri Lanka,LKA,1985,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,225.895799489441
Sri Lanka,LKA,1984,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,217.175199089875
Sri Lanka,LKA,1983,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,192.821338238676
Sri Lanka,LKA,1982,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,182.325445173383
Sri Lanka,LKA,1981,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,167.442917187323
Sri Lanka,LKA,1980,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,193.926308378315
Sri Lanka,LKA,1979,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,163.672462142457
Sri Lanka,LKA,1978,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,135.92677803341
Sri Lanka,LKA,1977,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,115.851759576456
Sri Lanka,LKA,1976,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,103.015890174035
Sri Lanka,LKA,1975,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,81.3757446330224
Sri Lanka,LKA,1974,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,122.182254196643
Sri Lanka,LKA,1973,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,134.178743961353
Sri Lanka,LKA,1972,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,121.532846715328
Sri Lanka,LKA,1971,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,137.622549019608
Sri Lanka,LKA,1970,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,129.753086419753
Sri Lanka,LKA,1969,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,110.696517412935
Sri Lanka,LKA,1968,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,163.261904761905
Sri Lanka,LKA,1967,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,128.431818181818
Sri Lanka,LKA,1966,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,131.859848484848
Sri Lanka,LKA,1965,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,121.585119798235
Sri Lanka,LKA,1964,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,106.978481012658
Sri Lanka,LKA,1963,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,114.631313131313
Sri Lanka,LKA,1962,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,165.454072790295
Sri Lanka,LKA,1961,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,140.487394957983
Sri Lanka,LKA,2023,Agricultural land (sq. km),AG.LND.AGRI.K2,30069
Sri Lanka,LKA,2022,Agricultural land (sq. km),AG.LND.AGRI.K2,28120
Sri Lanka,LKA,2021,Agricultural land (sq. km),AG.LND.AGRI.K2,28120
Sri Lanka,LKA,2020,Agricultural land (sq. km),AG.LND.AGRI.K2,28120
Sri Lanka,LKA,2019,Agricultural land (sq. km),AG.LND.AGRI.K2,28115.728
Sri Lanka,LKA,2018,Agricultural land (sq. km),AG.LND.AGRI.K2,28116
Sri Lanka,LKA,2017,Agricultural land (sq. km),AG.LND.AGRI.K2,27602
Sri Lanka,LKA,2016,Agricultural land (sq. km),AG.LND.AGRI.K2,27500
Sri Lanka,LKA,2015,Agricultural land (sq. km),AG.LND.AGRI.K2,27400
Sri Lanka,LKA,2014,Agricultural land (sq. km),AG.LND.AGRI.K2,27400
Sri Lanka,LKA,2013,Agricultural land (sq. km),AG.LND.AGRI.K2,27400
Sri Lanka,LKA,2012,Agricultural land (sq. km),AG.LND.AGRI.K2,27400
Sri Lanka,LKA,2011,Agricultural land (sq. km),AG.LND.AGRI.K2,27300
Sri Lanka,LKA,2010,Agricultural land (sq. km),AG.LND.AGRI.K2,26200
Sri Lanka,LKA,2009,Agricultural land (sq. km),AG.LND.AGRI.K2,26096
Sri Lanka,LKA,2008,Agricultural land (sq. km),AG.LND.AGRI.K2,25976
Sri Lanka,LKA,2007,Agricultural land (sq. km),AG.LND.AGRI.K2,23824
Sri Lanka,LKA,2006,Agricultural land (sq. km),AG.LND.AGRI.K2,24302
Sri Lanka,LKA,2005,Agricultural land (sq. km),AG.LND.AGRI.K2,24925
Sri Lanka,LKA,2004,Agricultural land (sq. km),AG.LND.AGRI.K2,22884
Sri Lanka,LKA,2003,Agricultural land (sq. km),AG.LND.AGRI.K2,23859
Sri Lanka,LKA,2002,Agricultural land (sq. km),AG.LND.AGRI.K2,23560
Sri Lanka,LKA,2001,Agricultural land (sq. km),AG.LND.AGRI.K2,23510
Sri Lanka,LKA,2000,Agricultural land (sq. km),AG.LND.AGRI.K2,23500
Sri Lanka,LKA,1999,Agricultural land (sq. km),AG.LND.AGRI.K2,23450
Sri Lanka,LKA,1998,Agricultural land (sq. km),AG.LND.AGRI.K2,23290
Sri Lanka,LKA,1997,Agricultural land (sq. km),AG.LND.AGRI.K2,23280
Sri Lanka,LKA,1996,Agricultural land (sq. km),AG.LND.AGRI.K2,23270
Sri Lanka,LKA,1995,Agricultural land (sq. km),AG.LND.AGRI.K2,23260
Sri Lanka,LKA,1994,Agricultural land (sq. km),AG.LND.AGRI.K2,23230
Sri Lanka,LKA,1993,Agricultural land (sq. km),AG.LND.AGRI.K2,23200
Sri Lanka,LKA,1992,Agricultural land (sq. km),AG.LND.AGRI.K2,23440
Sri Lanka,LKA,1991,Agricultural land (sq. km),AG.LND.AGRI.K2,23420
Sri Lanka,LKA,1990,Agricultural land (sq. km),AG.LND.AGRI.K2,23390
Sri Lanka,LKA,1989,Agricultural land (sq. km),AG.LND.AGRI.K2,23400
Sri Lanka,LKA,1988,Agricultural land (sq. km),AG.LND.AGRI.K2,23370
Sri Lanka,LKA,1987,Agricultural land (sq. km),AG.LND.AGRI.K2,23340
Sri Lanka,LKA,1986,Agricultural land (sq. km),AG.LND.AGRI.K2,23260
Sri Lanka,LKA,1985,Agricultural land (sq. km),AG.LND.AGRI.K2,23150
Sri Lanka,LKA,1984,Agricultural land (sq. km),AG.LND.AGRI.K2,23110
Sri Lanka,LKA,1983,Agricultural land (sq. km),AG.LND.AGRI.K2,23080
Sri Lanka,LKA,1982,Agricultural land (sq. km),AG.LND.AGRI.K2,22960
Sri Lanka,LKA,1981,Agricultural land (sq. km),AG.LND.AGRI.K2,23490
Sri Lanka,LKA,1980,Agricultural land (sq. km),AG.LND.AGRI.K2,23490
Sri Lanka,LKA,1979,Agricultural land (sq. km),AG.LND.AGRI.K2,23590
Sri Lanka,LKA,1978,Agricultural land (sq. km),AG.LND.AGRI.K2,24690
Sri Lanka,LKA,1977,Agricultural land (sq. km),AG.LND.AGRI.K2,24330
Sri Lanka,LKA,1976,Agricultural land (sq. km),AG.LND.AGRI.K2,23960
Sri Lanka,LKA,1975,Agricultural land (sq. km),AG.LND.AGRI.K2,23590
Sri Lanka,LKA,1974,Agricultural land (sq. km),AG.LND.AGRI.K2,23570
Sri Lanka,LKA,1973,Agricultural land (sq. km),AG.LND.AGRI.K2,23510
Sri Lanka,LKA,1972,Agricultural land (sq. km),AG.LND.AGRI.K2,23450
Sri Lanka,LKA,1971,Agricultural land (sq. km),AG.LND.AGRI.K2,23390
Sri Lanka,LKA,1970,Agricultural land (sq. km),AG.LND.AGRI.K2,23330
Sri Lanka,LKA,1969,Agricultural land (sq. km),AG.LND.AGRI.K2,23280
Sri Lanka,LKA,1968,Agricultural land (sq. km),AG.LND.AGRI.K2,23210
Sri Lanka,LKA,1967,Agricultural land (sq. km),AG.LND.AGRI.K2,22550
Sri Lanka,LKA,1966,Agricultural land (sq. km),AG.LND.AGRI.K2,22050
Sri Lanka,LKA,1965,Agricultural land (sq. km),AG.LND.AGRI.K2,21560
Sri Lanka,LKA,1964,Agricultural land (sq. km),AG.LND.AGRI.K2,21030
Sri Lanka,LKA,1963,Agricultural land (sq. km),AG.LND.AGRI.K2,20600
Sri Lanka,LKA,1962,Agricultural land (sq. km),AG.LND.AGRI.K2,17070
Sri Lanka,LKA,1961,Agricultural land (sq. km),AG.LND.AGRI.K2,17230
Sri Lanka,LKA,2023,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.6081474296799
Sri Lanka,LKA,2022,Agricultural land (% of land area),AG.LND.AGRI.ZS,45.4574846427417
Sri Lanka,LKA,2021,Agricultural land (% of land area),AG.LND.AGRI.ZS,45.4574846427417
Sri Lanka,LKA,2020,Agricultural land (% of land area),AG.LND.AGRI.ZS,45.4574846427417
Sri Lanka,LKA,2019,Agricultural land (% of land area),AG.LND.AGRI.ZS,45.4472947072851
Sri Lanka,LKA,2018,Agricultural land (% of land area),AG.LND.AGRI.ZS,45.448079658606
Sri Lanka,LKA,2017,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.5963194545425
Sri Lanka,LKA,2016,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.4315189116701
Sri Lanka,LKA,2015,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.2699497519913
Sri Lanka,LKA,2014,Agricultural land (% of land area),AG.LND.AGRI.ZS,43.6931908786477
Sri Lanka,LKA,2013,Agricultural land (% of land area),AG.LND.AGRI.ZS,43.6931908786477
Sri Lanka,LKA,2012,Agricultural land (% of land area),AG.LND.AGRI.ZS,43.6931908786477
Sri Lanka,LKA,2011,Agricultural land (% of land area),AG.LND.AGRI.ZS,43.5337266783607
Sri Lanka,LKA,2010,Agricultural land (% of land area),AG.LND.AGRI.ZS,41.7796204752033
Sri Lanka,LKA,2009,Agricultural land (% of land area),AG.LND.AGRI.ZS,41.6137777069048
Sri Lanka,LKA,2008,Agricultural land (% of land area),AG.LND.AGRI.ZS,41.4224206665604
Sri Lanka,LKA,2007,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.9907510763833
Sri Lanka,LKA,2006,Agricultural land (% of land area),AG.LND.AGRI.ZS,38.7529899537554
Sri Lanka,LKA,2005,Agricultural land (% of land area),AG.LND.AGRI.ZS,39.7464519215436
Sri Lanka,LKA,2004,Agricultural land (% of land area),AG.LND.AGRI.ZS,36.4917875936852
Sri Lanka,LKA,2003,Agricultural land (% of land area),AG.LND.AGRI.ZS,38.0465635464838
Sri Lanka,LKA,2002,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.5697655876256
Sri Lanka,LKA,2001,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.4900334874821
Sri Lanka,LKA,2000,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.4740870674534
Sri Lanka,LKA,1999,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.3943549673098
Sri Lanka,LKA,1998,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.1392122468506
Sri Lanka,LKA,1997,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.1232658268219
Sri Lanka,LKA,1996,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.1073194067932
Sri Lanka,LKA,1995,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.0913729867645
Sri Lanka,LKA,1994,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.0435337266784
Sri Lanka,LKA,1993,Agricultural land (% of land area),AG.LND.AGRI.ZS,36.9956944665922
Sri Lanka,LKA,1992,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.3784085472811
Sri Lanka,LKA,1991,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.3465157072237
Sri Lanka,LKA,1990,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.2986764471376
Sri Lanka,LKA,1989,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.3146228671663
Sri Lanka,LKA,1988,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.2667836070802
Sri Lanka,LKA,1987,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.2189443469941
Sri Lanka,LKA,1986,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.0913729867645
Sri Lanka,LKA,1985,Agricultural land (% of land area),AG.LND.AGRI.ZS,36.9159623664487
Sri Lanka,LKA,1984,Agricultural land (% of land area),AG.LND.AGRI.ZS,36.8521766863339
Sri Lanka,LKA,1983,Agricultural land (% of land area),AG.LND.AGRI.ZS,36.8043374262478
Sri Lanka,LKA,1982,Agricultural land (% of land area),AG.LND.AGRI.ZS,36.6129803859034
Sri Lanka,LKA,1981,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.4581406474247
Sri Lanka,LKA,1980,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.4581406474247
Sri Lanka,LKA,1979,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.6176048477117
Sri Lanka,LKA,1978,Agricultural land (% of land area),AG.LND.AGRI.ZS,39.3717110508691
Sri Lanka,LKA,1977,Agricultural land (% of land area),AG.LND.AGRI.ZS,38.7976399298358
Sri Lanka,LKA,1976,Agricultural land (% of land area),AG.LND.AGRI.ZS,38.2076223887737
Sri Lanka,LKA,1975,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.6176048477117
Sri Lanka,LKA,1974,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.5857120076543
Sri Lanka,LKA,1973,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.4900334874821
Sri Lanka,LKA,1972,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.3943549673098
Sri Lanka,LKA,1971,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.2986764471376
Sri Lanka,LKA,1970,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.2029979269654
Sri Lanka,LKA,1969,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.1232658268219
Sri Lanka,LKA,1968,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.011640886621
Sri Lanka,LKA,1967,Agricultural land (% of land area),AG.LND.AGRI.ZS,35.9591771647265
Sri Lanka,LKA,1966,Agricultural land (% of land area),AG.LND.AGRI.ZS,35.1618561632913
Sri Lanka,LKA,1965,Agricultural land (% of land area),AG.LND.AGRI.ZS,34.3804815818849
Sri Lanka,LKA,1964,Agricultural land (% of land area),AG.LND.AGRI.ZS,33.5353213203636
Sri Lanka,LKA,1963,Agricultural land (% of land area),AG.LND.AGRI.ZS,32.8496252591293
Sri Lanka,LKA,1962,Agricultural land (% of land area),AG.LND.AGRI.ZS,27.220538988997
Sri Lanka,LKA,1961,Agricultural land (% of land area),AG.LND.AGRI.ZS,27.4756817094562
Sri Lanka,LKA,2023,Arable land (hectares),AG.LND.ARBL.HA,1372000
Sri Lanka,LKA,2022,Arable land (hectares),AG.LND.ARBL.HA,1372000
Sri Lanka,LKA,2021,Arable land (hectares),AG.LND.ARBL.HA,1372000
Sri Lanka,LKA,2020,Arable land (hectares),AG.LND.ARBL.HA,1372000
Sri Lanka,LKA,2019,Arable land (hectares),AG.LND.ARBL.HA,1371572.8
Sri Lanka,LKA,2018,Arable land (hectares),AG.LND.ARBL.HA,1371600
Sri Lanka,LKA,2017,Arable land (hectares),AG.LND.ARBL.HA,1320200
Sri Lanka,LKA,2016,Arable land (hectares),AG.LND.ARBL.HA,1310000
Sri Lanka,LKA,2015,Arable land (hectares),AG.LND.ARBL.HA,1300000
Sri Lanka,LKA,2014,Arable land (hectares),AG.LND.ARBL.HA,1300000
Sri Lanka,LKA,2013,Arable land (hectares),AG.LND.ARBL.HA,1300000
Sri Lanka,LKA,2012,Arable land (hectares),AG.LND.ARBL.HA,1300000
Sri Lanka,LKA,2011,Arable land (hectares),AG.LND.ARBL.HA,1300000
Sri Lanka,LKA,2010,Arable land (hectares),AG.LND.ARBL.HA,1200000
Sri Lanka,LKA,2009,Arable land (hectares),AG.LND.ARBL.HA,1200000
Sri Lanka,LKA,2008,Arable land (hectares),AG.LND.ARBL.HA,1200000
Sri Lanka,LKA,2007,Arable land (hectares),AG.LND.ARBL.HA,1000000
Sri Lanka,LKA,2006,Arable land (hectares),AG.LND.ARBL.HA,1050000
Sri Lanka,LKA,2005,Arable land (hectares),AG.LND.ARBL.HA,1100000
Sri Lanka,LKA,2004,Arable land (hectares),AG.LND.ARBL.HA,900000
Sri Lanka,LKA,2003,Arable land (hectares),AG.LND.ARBL.HA,950000
Sri Lanka,LKA,2002,Arable land (hectares),AG.LND.ARBL.HA,920400
Sri Lanka,LKA,2001,Arable land (hectares),AG.LND.ARBL.HA,900700
Sri Lanka,LKA,2000,Arable land (hectares),AG.LND.ARBL.HA,900400
Sri Lanka,LKA,1999,Arable land (hectares),AG.LND.ARBL.HA,885700
Sri Lanka,LKA,1998,Arable land (hectares),AG.LND.ARBL.HA,880200
Sri Lanka,LKA,1997,Arable land (hectares),AG.LND.ARBL.HA,879500
Sri Lanka,LKA,1996,Arable land (hectares),AG.LND.ARBL.HA,881000
Sri Lanka,LKA,1995,Arable land (hectares),AG.LND.ARBL.HA,887500
Sri Lanka,LKA,1994,Arable land (hectares),AG.LND.ARBL.HA,885800
Sri Lanka,LKA,1993,Arable land (hectares),AG.LND.ARBL.HA,875200
Sri Lanka,LKA,1992,Arable land (hectares),AG.LND.ARBL.HA,892600
Sri Lanka,LKA,1991,Arable land (hectares),AG.LND.ARBL.HA,891700
Sri Lanka,LKA,1990,Arable land (hectares),AG.LND.ARBL.HA,889300
Sri Lanka,LKA,1989,Arable land (hectares),AG.LND.ARBL.HA,880900
Sri Lanka,LKA,1988,Arable land (hectares),AG.LND.ARBL.HA,878800
Sri Lanka,LKA,1987,Arable land (hectares),AG.LND.ARBL.HA,876400
Sri Lanka,LKA,1986,Arable land (hectares),AG.LND.ARBL.HA,866000
Sri Lanka,LKA,1985,Arable land (hectares),AG.LND.ARBL.HA,861800
Sri Lanka,LKA,1984,Arable land (hectares),AG.LND.ARBL.HA,879000
